Sl no,Name,Profile ID,Date,Comment
518,ritualist_2015,1734296717,18/04/24 19:17:12,Probably the only city in the state that is “voting” for Biden. Even that I highly doubt.
519,mr.d.a.lewis,3475118876,18/04/24 19:17:40,How you doing in the POLLS?
520,bubbagetz,64586998854,18/04/24 19:21:20,Trump was Peace through strength. Biden is War through Waekness.
521,in_the_cans,3472802313,18/04/24 19:33:48,Awesome!?????????? ????
522,justice_forall7,60123267406,18/04/24 19:39:53,?? No one is voting for the failed crook Chinajoe!! President Trump is The Greatest President we have ever had ?? MAGA
523,castle_natalie,3146085351,18/04/24 19:43:37,Remind me to never go to Stratton if they support you!
524,christine.gates.7355,6359508156,18/04/24 19:53:06,??
525,pink.banana.harry,1602434289,18/04/24 21:30:30,I thought this was an ad for The Office
526,grove6974,66263069556,19/04/24 03:56:15,"Born and raised, PA"
527,grove6974,66263069556,19/04/24 03:56:35,"Good place, good people...."
528,grove6974,66263069556,19/04/24 03:56:43,??????????
529,shadyhomesters,349018690,19/04/24 04:07:00,Oh man people like joe actually forget about Scranton when they are so deep in the greed
530,awaywithpixie,9979377,19/04/24 04:10:41,@ddbeancounter so how do you explain the same problems happening in other countries in the world? You cannot blame Joe for issues that are global economic problems. If you do then you are fooling yourself. I suggest educating yourself on global economic forces and realise that your problems are nothing to do with who is president of your little old country. But you can bet that voting for trump will bring you zero relief from any of the things you are talking about.
531,juicyprusse,3950730188,19/04/24 04:21:56,?? you Joe! I am voting for you!
532,sdbroage8,5442093244,19/04/24 05:47:43,My father is from Scranton.??????????
533,declanlevin,241806135,19/04/24 06:05:50,Voting for Biden button >>>>>>
534,_michaelpadilla_,11069565190,19/04/24 06:15:35,@kellyjones3367 I see prayer hands but you must NOT be a praying Christian IF you’re a democrat. It’s impossible because the commandments and the Word tells us so.
535,man.thats.some.clean.water,3688862309,19/04/24 06:39:56,
536,crowdingdust818,4832375633,19/04/24 08:21:39,Is the Scranton paper company  still there ??
537,sirhcvongar,45140224389,19/04/24 09:11:46,Lies that’s all that they can do. Biden and his family are Traitors and should be dealt with as
538,sirhcvongar,45140224389,19/04/24 09:14:14,Did anyone in this add get money from China
539,floridabill66,64531324722,19/04/24 09:48:08,Did you go to visit your Puerto Rican neighbors and visit the black church and synagogue you went to every Sunday.
540,floridabill66,64531324722,19/04/24 09:48:14,"Weak President Rainbow Joe ?? just got shown how to deal with Iran as he was afraid to support our ally. Just like he offered Zelenski a ride out of Ukraine, Biden again was shown how a real leader responds. Both showed Biden how real leaders act. They would fight, not bow down."
541,maria.lisa.burgos_mitropoulos_,48771605607,19/04/24 10:20:12,@davidbombay93 bot
542,nealmargp,40003867887,19/04/24 10:51:27,Beautiful Kaitlin
543,theyrenotgoingtolikeit,50849938016,19/04/24 11:12:18,T R U M P ???? W O N
544,theyrenotgoingtolikeit,50849938016,19/04/24 11:13:04,@sean_cash12 ?? “blackness” is under siege thanks to Joe Biden and Charlemagne
545,theyrenotgoingtolikeit,50849938016,19/04/24 11:13:25,@radclerk1 how much is gas by you?
546,knitnursejenn,2241245169,19/04/24 11:16:57,
547,silverwulf61,18985934879,19/04/24 11:53:08,??????????????????????
548,beatriceshurr,5144345003,19/04/24 12:08:18,@mysweetherapy ????
549,beatriceshurr,5144345003,19/04/24 12:08:37,@mysweetherapy ????
550,beatriceshurr,5144345003,19/04/24 12:11:41,????
551,la_patti64,8473998794,19/04/24 12:28:23,Only white people?
552,beekayfiftysix,1150573751,19/04/24 12:45:13,Scran in? Isn’t there a tee in that word?
553,kellyjones3367,45621367793,19/04/24 12:54:13,"@_michaelpadilla_ as I said, I will continue to pray for the entire country and that includes the radicalize cult like following of Trump.. God’s got this.. I’m sorry for you. I think you actually believe Trump‘s rhetoric .. you think God approves of Trump… God‘s got this!!????"
554,bobnoftz,13840989213,19/04/24 12:59:29,Incredible.
555,sop.hiegary,56266143798,19/04/24 13:00:29,He was an honest man
556,dirk.dieter,4806238836,19/04/24 13:27:08,????????????
557,radclerk1,13160260,19/04/24 13:29:05,"@theyrenotgoingtolikeit funny how you think a president controls gas prices. Here’s a clue. 
Oil price is set GLOBALLY, not here in the US. So what we pay for gasoline is determined by the global market. So any speculation or disruption in the global supply of oil causes the people who trade in futures to pay more (or less) for a barrel of oil, which changes the price.
There are 9K leases sitting on the desk because the exploration companies couldn't explore while oil was below $70 a barrel. Above $70 they can make money.
So, now they are starting to explore and drill test holes but that takes time and probably half of those 9K
leases are gonna be dry holes.
There is not enough room on the internet for me to explain why we both import and export oil but for a TL;DR explanation, all oil is not the same. Some is light, some is thick, some has properties better suited for making plastic, etc."
558,colin_drane,53715488922,19/04/24 14:01:57,"@ltcshark It is true. An IOF drone fired a missile at a children's playground, killing 11 children.  https://www.moroccoworldnews.com/2024/04/362095/at-least-11-children-killed-in-new-israeli-attack-on-gaza-refugee-camp"
559,danudubai,5424459157,19/04/24 14:03:05,He doesn’t value Palestinian families . Clearly .
560,colin_drane,53715488922,19/04/24 14:05:36,@ibenjaminsince02 You're wrong. The majority of the world is horrified by the gen0cide in Gaza and the US sponsorship of it...
561,_michaelpadilla_,11069565190,19/04/24 14:15:18,"@kellyjones3367 you’re lost. I don’t like Trump. 

I stand by what I said, you cannot be a democrat and be a practicing Christian. Pray all you want, but the fact remains. Further proving my point you cast judgement on me and you don’t know me. You belittle me and don’t know me. Both of those go against Christianity. 

Soooo, I’ll pray for you soul little miss lost lamb. I pray you actually attempt at a relationship with our Father instead of negotiating the Word to fit your view of the world."
562,kellyjones3367,45621367793,19/04/24 15:21:45,@_michaelpadilla_ I’m blocking you.. praying for our country
563,babsofny,436451560,19/04/24 16:11:44,We love Joe Biden. He’s awesome!!!! God please the other guy needs prison.
564,theyrenotgoingtolikeit,50849938016,19/04/24 16:40:34,@radclerk1 fascinating information. So please elaborate on why Biden has your vote vs Trump
565,tebow_chihuahua,6174575380,19/04/24 16:41:41,Trump 2024 ????
566,kellyjones3367,45621367793,19/04/24 18:58:06,@4991.ryan did you not take your meds today?
567,bioya68.1,8242248046,20/04/24 00:47:27,National embarrassment
568,mybluefenix,38348700948,20/04/24 03:52:34,
569,mybluefenix,38348700948,20/04/24 03:53:06,
570,mybluefenix,38348700948,20/04/24 03:54:16,
571,mybluefenix,38348700948,20/04/24 03:55:08,@vanissa_zo ???? Zechariah 14:12
572,mybluefenix,38348700948,20/04/24 03:56:11,Zechariah 14:12
573,mybluefenix,38348700948,20/04/24 03:56:27,Zechariah 14:12
574,mybluefenix,38348700948,20/04/24 03:56:50,@haziqwsb Zechariah 14:12
575,mybluefenix,38348700948,20/04/24 03:57:37,@_elham_al73 ???? Zechariah 14:12
576,mybluefenix,38348700948,20/04/24 03:58:03,@ini.kisah.kami ???? Zechariah 14:12
577,hytr,87653,20/04/24 03:58:04,https://6602c412-67f3-4725-92eb-5c2ebb2c6166.htmlpasta.com??
578,nezhamondon,41203648919,20/04/24 05:59:37,??
579,nezhamondon,41203648919,20/04/24 06:00:00,??
580,l.muendlein_,65821536635,20/04/24 13:50:30,@jaewee81 Not True !!
581,alessia19975,3455754963,20/04/24 17:07:42,
582,danahuxley,5758416597,20/04/24 20:06:11,If u voted for this bum gtfo out the country
583,floridas_red_line,66331400769,21/04/24 00:59:32,Honesty? You pos liar. #letsgobrandon
